UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Krishnam — Digital Consultant & Digipreneur,@krishnamizer,2021-01-26T07:47:07.000Z,"Hello 
@Grammarly
, are you aware of this issue? Your app block text in some apps.",,,1,,,['https://pbs.twimg.com/media/EspG3o0UUAAF3bu?format=png&name=360x360'],https://twitter.com/krishnamizer/status/1353972725367201793
Ayush,@AyushRover,2021-01-26T05:53:58.000Z,"Replying to 
@Grammarly","Your customer service sucks!I have tried 4 different cards & they are working fine for other international transactions. Your employee keeps saying that issue is with payment method. The issue might be with the 50% off link I have from 
@Grammarly
 . Ticket# 2442672",,1,,,[],https://twitter.com/AyushRover/status/1353944247381069830
Buttondown,@buttondown,2021-01-27T21:23:08.000Z,"Replying to 
@y0mbo
 and 
@timcheadle","aw, thanks! (also out of curiosity: what's the issue with the grammarly integration?)",,1,,,[],https://twitter.com/buttondown/status/1354540469787607042
Cathrine,@adarkhufflepuff,2021-01-27T15:30:50.000Z,"Replying to 
@svensprivates","My favourite one is when you fix a clarity issue Grammarly goes “Excellent you have clearly been practicing! 
” and I’m just like “thank you so much Grammarly 
”",😃 🥺,,,1,[],https://twitter.com/adarkhufflepuff/status/1354451808027107331
Julie Bonner,@julieoriginals,2021-01-27T15:23:24.000Z,"Replying to 
@llmunro","I’ve done that because of wrist issue. It’s not bad, but running it through 
@Grammarly
 helps!",,1,,1,[],https://twitter.com/julieoriginals/status/1354449938864717824
Mrs P,@MrsP123,2021-01-27T14:39:43.000Z,"Replying to 
@catastrotaffy","That would be a Mrs p error for sure 
 I’ll open up his files and see. Just installed Grammarly so it should help me on desktop",🎮 📷 🎨 😂,,,,[],https://twitter.com/MrsP123/status/1354438947196301317
Benson E Wolf,@BensonEWolf,2021-01-27T11:05:49.000Z,"Seriously 
@Grammarly
? A general audience would have an issue with Pepperoni? #WIP (yes I know about the punctuation error here, but my point still stands).",,,1,,1,['https://pbs.twimg.com/media/Esu98aPW8AIRW19?format=jpg&name=small'],https://twitter.com/BensonEWolf/status/1354385117641375751
"James° ツ
",@FlyGuyKelz,2021-01-28T17:49:03.000Z,"Replying to 
@turquoiselovex6",Same lol. But I use grammarly so it always catches that error when I’m typing lol,♂ ♌,,,,[],https://twitter.com/FlyGuyKelz/status/1354848981222891523
Emmanuel Abraham,@ehimaimusic,2021-01-28T00:44:02.000Z,"Grammarly helps multilingual speakers sound their best in English with tailored suggestions to improve grammar and idiomatic phrasing.  THIS FREE OFFER EXPIRES SOON! Click link & Install FREE now>>> https://tkqlhce.com/click-100194958-12281379… 

#grammar checker #grammar correction #punctuation error","Write your best with Grammarly.
Grammarly makes sure everything you type is easy to read, effective, and mistake-free. Try it today:
grammarly.com",,,1,,['https://pbs.twimg.com/card_img/1367386186801635337/fQIS4e8Y?format=png&name=small'],https://twitter.com/ehimaimusic/status/1354591027424878594
Lexi Hartmann,@LexiMStL,2021-01-29T19:11:04.000Z,"That feeling when 
@Grammarly
 gives you a score of 100 and your pdf report says ""this text scores better than 100% of all texts checked by Grammarly"". There must be a bug in the scoring system. Still, I'll take it. Thanks for the #selfesteemboost #writerlife",GIF,🌊,1,,1,[],https://twitter.com/LexiMStL/status/1355232009531109378
Mike Taylor,@tmiket,2021-01-29T14:20:14.000Z," Hot off the press: “L&D Toolbox - Issue #112” 

5 non-L&D tools that are useful for L&D pros:
@airtable
@calendly
loom
@jumpshare
@grammarly
https://getrevue.co/profile/ldtoolbox/archive/316133… #WorkSmarter","L&D Toolbox - Issue #112
Today we have five non-L&D tools that are useful for L&D pros.
getrevue.co",🔥,,,2,['https://pbs.twimg.com/card_img/1365669949008707589/tj_04o0W?format=jpg&name=small'],https://twitter.com/tmiket/status/1355158817336655872
Digital Marketing Lane,@DigitalMarkLane,2021-01-29T08:30:10.000Z,"Do you want to make your blog context free? 
How you can make your blog error free? 
#grammarly","6 Reasons To Use Grammarly For Chrome - Free Grammar Checker Extension
Grammarly for Chrome is a free Grammar Checker tool that alerts grammar mistakes. Grammarly for google docs, Grammarly for Word are best Grammarly apps to improve writing skills
digitalmarketinglane.com",📢 🔰 🔊,,,,[],https://twitter.com/DigitalMarkLane/status/1355070719323992064
Arab Ting,@kawasmariam3,2021-01-30T17:15:09.000Z,"Replying to 
@veryreallybored",i’ve never had an issue in all my 12 yrs of schooling with grammarly. grammarly just fixes what you wrote grammatically it doesn’t change any information or add any information,💘 💋 🤩 🦄,1,,1,[],https://twitter.com/kawasmariam3/status/1355565223709696000
Emmanuel Abraham,@ehimaimusic,2021-01-31T13:46:27.000Z,"Grammarly helps multilingual speakers sound their best in English with tailored suggestions to improve grammar and idiomatic phrasing.  THIS FREE OFFER EXPIRES SOON! Click link & Install FREE now>>> https://tkqlhce.com/click-100194958-12281379… 

#grammar checker #grammar correction #punctuation error","Write your best with Grammarly.
Grammarly makes sure everything you type is easy to read, effective, and mistake-free. Try it today:
grammarly.com",,,1,,['https://pbs.twimg.com/card_img/1367386186801635337/fQIS4e8Y?format=png&name=small'],https://twitter.com/ehimaimusic/status/1355875091809247236
Emmanuel Abraham,@ehimaimusic,2021-01-31T13:46:00.000Z,"GRAMMARLY: Do you know Grammarly Premium now includes tailored suggestions for writing issues common among Spanish, Hindi, Mandarin, French, and German speakers. FREE Offer expires soon, Install now>> https://tkqlhce.com/click-100194958-12281379…
#grammar checker #grammar correction #punctuation error","Write your best with Grammarly.
Grammarly makes sure everything you type is easy to read, effective, and mistake-free. Try it today:
grammarly.com",,,1,,['https://pbs.twimg.com/card_img/1367386186801635337/fQIS4e8Y?format=png&name=small'],https://twitter.com/ehimaimusic/status/1355874977212477441
Chrissy Lake,@TheQTFiles,2021-01-31T10:43:36.000Z,"I take issue with people assuming the likes of Grammarly or Pro Writing Aid are intended for formal writing and therefore are not fit for creative purposes.

Those platforms did not write my novel, I did. I use them to tighten up things and missed typos.",,🌋 🌋,1,,1,[],https://twitter.com/TheQTFiles/status/1355829074887901184
"Kelly Hutchinson
+
=",@kelhutchinson,2021-02-01T22:24:27.000Z,"It seems I must be spelling digital with a NZ accent? Slight issue that my whole career is based on writing this word! Love what 
@Grammarly
 picks up and nice to know I was more accurate than 83% of users. Always room for improvement.",,💡 ⭐,1,,,['https://pbs.twimg.com/media/EtLJW80UYAMuc6h?format=jpg&name=small'],https://twitter.com/kelhutchinson/status/1356367837657370624
Emmanuel Abraham,@ehimaimusic,2021-02-01T18:59:28.000Z,"GRAMMARLY: Do you know Grammarly Premium now includes tailored suggestions for writing issues common among Spanish, Hindi, Mandarin, French, and German speakers. FREE Offer expires soon, Install now>> https://tkqlhce.com/click-100194958-12281379…
#grammar checker #grammar correction #punctuation error","Write your best with Grammarly.
Grammarly makes sure everything you type is easy to read, effective, and mistake-free. Try it today:
grammarly.com",,,1,,['https://pbs.twimg.com/card_img/1367386186801635337/fQIS4e8Y?format=png&name=small'],https://twitter.com/ehimaimusic/status/1356316254760554497
Emmanuel Abraham,@ehimaimusic,2021-02-01T18:59:08.000Z,"Grammarly helps multilingual speakers sound their best in English with tailored suggestions to improve grammar and idiomatic phrasing.  THIS FREE OFFER EXPIRES SOON! Click link & Install FREE now>>> https://tkqlhce.com/click-100194958-12281379… 

#grammar checker #grammar correction #punctuation error","Write your best with Grammarly.
Grammarly makes sure everything you type is easy to read, effective, and mistake-free. Try it today:
grammarly.com",,,1,,['https://pbs.twimg.com/card_img/1367386186801635337/fQIS4e8Y?format=png&name=small'],https://twitter.com/ehimaimusic/status/1356316167787450372
Chrissy Lake,@TheQTFiles,2021-02-02T19:18:35.000Z,"Replying to 
@NOnatopp
 and 
@LottieNewings","Ha ha. Ain't. Grammarly has a massive issue with that word. 

Memories.",🌋 🌋,1,,1,[],https://twitter.com/TheQTFiles/status/1356683449734676481
Roxanne Joncas,@roxannejoncas,2021-02-02T18:56:53.000Z,"@Grammarly
 getting Error 500 on your website",,,2,2,2,[],https://twitter.com/roxannejoncas/status/1356677991594606595
Oliver Starr,@OWStarr,2021-02-02T18:32:19.000Z,"Replying to 
@Grammarly","The user dictionary isn't the issue. It's particular conventions in punctuation, phrases, etc. Personalization should be improved in this regard. Also - it is super annoying when you dismiss something and then it immediately pops back up. Dismissals should persist!",,1,,,[],https://twitter.com/OWStarr/status/1356671809618235392
Pope Dan Gusset,@dangusset,2021-02-02T10:44:53.000Z,I regret trying to do a funny tweet whilst on a phone call and missing out several words and making a spelling error. But if fucking Grammarly pops up to sale it's filthy wears there will be action.,,,1,,,[],https://twitter.com/dangusset/status/1356554174880743427
Chris J. Davis,@chrisjdavis,2021-02-02T01:43:59.000Z,"Have you seen a cryptic error in your Safari console relating to ""Purity.js""? I got you. And shame on you for shipping something this easy to catch 
@Grammarly
.","What is Purify.js.map?
So if you have been seeing this line in your Safari console: [Error] Failed to load resource: The fi...
chrisjdavis.org",,1,1,,[],https://twitter.com/chrisjdavis/status/1356418054381428737
Daniel Bianchini,@danielbianchini,2021-02-02T01:00:42.000Z,The latest post from WeAreTheCurious  Free Alternatives to Grammarly: 8 Tools for Error-Free Content https://wearethecurious.co/free-alternatives-to-grammarly/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost… #blogging,"Free Alternatives to Grammarly: 8 Tools for Error-Free Content | We Are The Curious
Do you love Grammarly but hate the cost? Here are our favorite free alternatives to Grammarly to inspire you to keep on writing!
wearethecurious.co",,,,,[],https://twitter.com/danielbianchini/status/1356407158867431427
Grammarly,@Grammarly,2021-02-03T23:45:36.000Z,"Replying to 
@NWJAutistic","Hi, JR! We’re so sorry to hear this. Grammarly certainly recognizes the word neurodivergent, and we want to look into the issue you encountered while using our product. Could you please DM us with a screenshot of the text in question so we can investigate right away? Thanks!",,,,,[],https://twitter.com/Grammarly/status/1357113035928850434
Margery BLooM (she/her/their),@wideeyedla,2021-02-03T18:42:30.000Z,"Replying to 
@athorp
 and 
@jconti281","Google extensions I use for UDL:
Kami
Speech to text
Grammarly free (I like this, because it explains the corrections and teaches when they click on the error)
OpenDyslexic font for Office 365 (It's available on Google Play for Docs, but rumor has it it's buggy)",♿ 🦓,1,,1,[],https://twitter.com/wideeyedla/status/1357036760757227522
Asheesh Kapur Siddique,@AsheeshKSi,2021-02-03T18:31:19.000Z,"Replying to 
@ChuckGrassley","Chuck, Senate Dems need to introduce legislation to get you a taxpayer funded subscription to Grammarly, so that your tweets make sense. It's a national security issue. 
@brianschatz
, 
@ChrisMurphyCT
, 
@CoryBooker
, can y'all get on this?",,,,9,[],https://twitter.com/AsheeshKSi/status/1357033942487076864
&,@gojosatorus,2021-02-03T12:41:04.000Z,grammarly needs to convince me better that my work is error free because i have trust issues with colonizer language,,,,,2,[],https://twitter.com/gojosatorus/status/1356945802359267329
Dr. ASA Vet,@AsmaraTorii,2021-02-03T00:09:58.000Z,"Replying to 
@RobinSMessing","I was pretty sure I was right, but it is typical of a pretty consistent error type with Grammarly. When I first learned technical writing, I was taught that a person's name as an adjective was not capitalized (i.e. Gaussian noise). But now spellcheckers capitalize it.",,1,,1,[],https://twitter.com/AsmaraTorii/status/1356756782350221313
". . . ⇢ Jules ˎˊ˗ ꒰
꒱",@MAMIXJULES,2021-02-04T23:03:01.000Z,"Replying to 
@anxietybug",bug get Grammarly so it helps you with your grammar,🖤 🔪,2,2,6,[],https://twitter.com/MAMIXJULES/status/1357464706454290432
Damon Chen,@damengchen,2021-02-04T22:57:38.000Z,"Oops, Grammarly caught an issue ",,😅,,,2,[],https://twitter.com/damengchen/status/1357463353174622208
Gigi⁷ loves Yoongis' freckles,@otsevenlicious,2021-02-04T22:34:47.000Z,"Non-native English writers issue #5:

- when Grammarly goes ""you can't write this,"" but then you ask a native speaker if it's correct, and they say ""it is,"" so you:",GIF,,1,,1,[],https://twitter.com/otsevenlicious/status/1357457602683285504
James Ewen,@jamesewentech,2021-02-04T11:20:10.000Z,"Replying to 
@sherbakovdev
 @arvidkahl
 and 3 others","Try it in the desktop app?

In the meantime let's keep shouting at them that there's an issue until they address it in their roadmap!",🤘,,,,[],https://twitter.com/jamesewentech/status/1357287828040908800
Gamergody | Noob1,@gamergody,2021-02-04T02:08:21.000Z,"@Grammarly
 Hey so interesting bug with Google Sites.
Whenever it autocorrects something, it puts me on a new line, which is a pain in the ass. Pls fix <3",,,1,,,[],https://twitter.com/gamergody/status/1357148959236644867
"|
|सतीश|
|",@stish834,2021-02-05T10:06:04.000Z,"Replying to 
@codingo_
 and 
@PentesterLab",Grammarly.. after fixing the bug they said where is the bug ,😶,,,,[],https://twitter.com/stish834/status/1357631569733644290
KariKuosa,@Kriksu,2021-02-05T06:44:30.000Z,"Replying to 
@Katriinkattv","typo's are usual - so are pronouncation error - I have a friend from Texas who lived in Finland 4yrs. Few things that pissed her off, finns did not talk finnish to her - even schoolkids talked english to her - and their english was grammarly better than her Texan, LOL",,,,,[],https://twitter.com/Kriksu/status/1357580843473113088
Pradeep Kumar,@itsprade,2021-02-06T19:26:40.000Z,"I have this issue with Grammarly on 
@SliteHQ
 

Can you peeps fix this padding here, please ",,✏ 🙏,1,,,['https://pbs.twimg.com/media/EtkOvboUUAIwO9G?format=png&name=360x360'],https://twitter.com/itsprade/status/1358135038202712065
♡Ella♡ has Keqing | 34 days,@scawycherwy,2021-02-06T14:43:55.000Z,"Grammarly underlines Nalu as a spelling error but when you go to fix it it doesn't suggest another word, IT SUGGESTS YOU CAPITALIZE IT, GRAMMARLY SHIPS NALU",,,,3,4,[],https://twitter.com/scawycherwy/status/1358063880572985344
J A Y D E,@jaydeadams,2021-02-06T13:51:02.000Z,"@Grammarly
 hey guys, I’m having an issue with your keyboard I’ve added to my iPhone. Is there anything I can do about the inaccuracy of the typing software? is there a setting I am missing?",,,1,,,[],https://twitter.com/jaydeadams/status/1358050570901344256
FNOS,@VeganGooch,2021-02-06T00:44:40.000Z,"Replying to 
@AtheistJosh
 @fproctor
 and 3 others",Your Grammarly bug out again?,,1,,,['https://pbs.twimg.com/media/EtgPybMVgAEFb3m?format=png&name=small'],https://twitter.com/VeganGooch/status/1357852674893307904
The Technology Guys Ltd Repair Centre,@The_Tech_Guys,2021-02-08T14:29:39.000Z,"@Grammarly
 are you haveing any login issuses when we login with google or facebook we are getting an error our extension is showing logged in fine but with connection issues on the bottom right",,,1,,,['https://pbs.twimg.com/media/EttftVNWQAENdxU?format=png&name=small'],https://twitter.com/The_Tech_Guys/status/1358785068072845312
Krishna Mali,@iamkrishnamali,2021-02-08T14:23:45.000Z,". 
@Grammarly
 down!!! Unable to login!!! 503 Service Unavailable server error.

#GrammarlyDown",,,1,,1,[],https://twitter.com/iamkrishnamali/status/1358783580638334976
Nancy Driver,@NanceDriver,2021-02-08T13:48:06.000Z,"Replying to 
@Havi22
 and 
@Grammarly","Having the same issue! Tried on Chrome and Safari. Your issue is happening to me on Chrome. On Safari it lets me put in the password too but then still won’t log in. If I try to access the app.grammarly page I also get a 503 error. My internet is working fine 
@Grammarly
 pls fix",,1,,1,[],https://twitter.com/NanceDriver/status/1358774608959275009
niccy ♡,@nccydlrs,2021-02-08T07:16:10.000Z,"@PremsbyC
 hello ate, nag error po yung grammarly account. thank you! hoping for your immediate response. :))))))))",,,,,,[],https://twitter.com/nccydlrs/status/1358675976494845953
sara⁷ (hiatus),@obsessed_n_cute,2021-02-08T02:48:49.000Z,"Replying to 
@shelbylee82","It’s my 
writing style
 not a grammatical error, okay grammarly?? ",✨ ✨ 💀,,,1,[],https://twitter.com/obsessed_n_cute/status/1358608694137688067
Jae,@TheTaylorInMe,2021-02-09T17:48:08.000Z,"Replying to 
@YOURMYNOVEMBER",No english. Me english are was so not very bad. Sorry grammarly error. ,🥺,,,1,[],https://twitter.com/TheTaylorInMe/status/1359197403765559298
Ginkgoloba,@actual_gink,2021-02-09T13:22:38.000Z,"I'm unironically of the belief that Grammarly is a tool of the oppressor. Grammarly would take issue with some of the greatest works of resistance. Imagine a program being asked to analyze MLK's ""Letter from Birmingham Jail"" and telling him his style isn't appropriate. PISS-ANTS.",,,1,,,[],https://twitter.com/actual_gink/status/1359130587777400832
𝕁𝕒 . jual netflix,@staynle,2021-02-09T06:14:34.000Z,"Replying to 
@staynle
 and 
@Issue_____"," sini kak, kami jual

netflix, spotify, youtube, viu, disney+, scribd, grammarly, remini, canva, iflix, wetv, vsco x, preset lightroom, apple music, amazon prime, hbo, iqiyi, nord vpn 」
 Order↷
http://wa.me/6285155410225
 e-wallet, BCA dan qris",🔭 📲 💰,,,,"['https://pbs.twimg.com/media/EsD_EQYVQAEuW7R?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EsD_EpLU0AARQaj?format=jpg&name=360x360']",https://twitter.com/staynle/status/1359022861499858946
𝕁𝕒 . jual netflix,@staynle,2021-02-09T06:13:38.000Z,"Replying to 
@Issue_____"," sini kak, kami jual

netflix, spotify, youtube, viu, disney+, scribd, grammarly, remini, canva, iflix, wetv, vsco x, preset lightroom, apple music, amazon prime, hbo, iqiyi, nord vpn 」
 Order↷
http://wa.me/6285155410225
 e-wallet, BCA dan qris",🔭 📲 💰,,,,"['https://pbs.twimg.com/media/EsD_EQYVQAEuW7R?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EsD_EpLU0AARQaj?format=jpg&name=360x360']",https://twitter.com/staynle/status/1359022628590088199
"❥𝕥𝕤𝕪, jual bubble lysn/app premium",@tsyaty,2021-02-09T05:12:47.000Z,"Replying to 
@Issue_____","akuu kak ada 1 bulan & 1 tahun
OVO/gopay/DANA/Shopeepay/QRIS
Order DM / WA http://wa.me/+6285156432273

t. netflix viu spotify grammarly canva disney hotstar iqiyi wetv iflix apple music youtube scribd picsart nordvpn wattpad getcontact",☺ ☺ 💰 📩,,,,['https://pbs.twimg.com/media/Etwp8oYVoAEJ9sh?format=jpg&name=small'],https://twitter.com/tsyaty/status/1359007315119153158
Vivian Chandra,@vivsterBI,2021-02-10T18:56:48.000Z,"Replying to 
@Grammarly","Ok, so the issue before was on my windows 10 machine on a chrome browser, but I just added the words with a space successfully in the android app. ",🙃,1,,,['https://pbs.twimg.com/media/Et4wJKBVoAANxjY?format=jpg&name=medium'],https://twitter.com/vivsterBI/status/1359577073522626562
Narvuntien,@Narvuntien,2021-02-10T17:03:37.000Z,"Replying to 
@PaladinAmber","I use Grammarly to try to avoid this issue, my tweets would be impossible to read without it",,,,,[],https://twitter.com/Narvuntien/status/1359548589677023232
bee,@yoursweeteners,2021-02-11T08:25:58.000Z,"Replying to 
@worksfess","Please recheck your grammar. I recommend using Grammarly (free version is ok) to help you detect any grammatical error or typos. 

I apologise if there's any mistake, cuz I just woke up lol. I mean look at the time :)))))",,,,1,['https://pbs.twimg.com/media/Et7pWBUXIAIPLoD?format=jpg&name=medium'],https://twitter.com/yoursweeteners/status/1359780706814156800
Gigi⁷ loves Yoongis' freckles,@otsevenlicious,2021-02-12T23:33:38.000Z,"Non-native English writers issue #6:

- when Grammarly goes ""It seems that vmin/jikook/namjin/hopekook/jihope/2seok/nam2seok/taekook/taegi/yoonmin/namgi/yoonjin/yoonkook/insertotherships does not exist"" and you",GIF,,,1,2,[],https://twitter.com/otsevenlicious/status/1360371517243199490
Keith Cortez,@Club3Rapid,2021-02-12T20:54:50.000Z,"Replying to 
@Mtmano1
 @ginacarano
 and 
@tedcruz","GRAMMARLY - (1) critical error. ""being a Conservative"" > ""making out of pocket comments that belittle the experiences of Holocaust survivors"".",,,,1,[],https://twitter.com/Club3Rapid/status/1360331552836755461
Megan Ednie,@EdnieMegan,2021-02-12T16:24:32.000Z,"Replying to 
@DJazz72592471
 and 
@2024Pekala",The Hemingway app reminded me a lot of Grammarly. I think I like the Grammarly interface more but that may be because I am used to it. My grade level was on the higher end but I too have issue with lowering it as I feel like reviews are to be higher level? Maybe I’m wrong.,,,1,,[],https://twitter.com/EdnieMegan/status/1360263527659937794
"Jesse ""Cloudburst"" McConnell",@jmcloudburst,2021-02-12T12:21:46.000Z,"Replying to 
@rkt_lithium
 and 
@myradio_za","I'm not bashing you. I'm correcting the errors that I see and voicing my concerns. A spelling error is a basic mistake that is easily resolved. Try Grammarly, a FREE service.

Could I of done it in a friendlier way? Sure.",,2,,1,[],https://twitter.com/jmcloudburst/status/1360202434816131075
*Read or Rot Book Blog *Freelance Writer,@ReadRot,2021-02-12T08:12:01.000Z,"Replying to 
@ReadRot
 and 
@Grammarly","I have investigated the one occurrence that I do remember, and it turns out Grammarly did not flag this as an error. 
 It was a different editor. Kudos to you 
@Grammarly
 ! ",😊 🥂,,,1,[],https://twitter.com/ReadRot/status/1360139583845982210
Adéyẹmí Adéyanjú,@adeyemiasherif,2021-02-13T02:19:27.000Z,"Replying to 
@Grammarly","All features please. 
@Grammarly
 makes writing error-free",,,,1,[],https://twitter.com/adeyemiasherif/status/1360413246314971136
셉99’,@chewychannie,2021-02-14T15:45:32.000Z,*come lmao grammarly error cz i was too excited hnggg jk its just an excuse,,🌻,,,,[],https://twitter.com/chewychannie/status/1360978489336209408
Emmanuel Abraham,@ehimaimusic,2021-02-14T11:57:07.000Z,"Hi,  GRAMMARLY is the best grammar error checker and #1 writing App, it will definitely be of great help to you! Get it here instantly, FREE OFFER EXPIRES SOON, INSTALL FREE NOW>>  https://ehiflex.blogspot.com/2020/10/grammarly-for-everyone-world-1writting.html…

#grammar checker #grammar correction #punctuation errors #plagiarismcheck",,,,,,[],https://twitter.com/ehimaimusic/status/1360921006131597313
Emmanuel Abraham,@ehimaimusic,2021-02-14T11:49:47.000Z,"Grammarly helps multilingual speakers sound their best in English with tailored suggestions to improve grammar and idiomatic phrasing.  THIS FREE OFFER EXPIRES SOON! Click link & Install FREE now>>> https://tkqlhce.com/click-100194958-12281379… 

#grammar checker #grammar correction #punctuation error","Write your best with Grammarly.
Grammarly makes sure everything you type is easy to read, effective, and mistake-free. Try it today:
grammarly.com",,,1,,['https://pbs.twimg.com/card_img/1367386186801635337/fQIS4e8Y?format=png&name=small'],https://twitter.com/ehimaimusic/status/1360919163552808964
Cat,@DeviousTrouble,2021-02-15T23:36:56.000Z,"Replying to 
@aeriseph","Spell check it exists for a reason. So do search engines and grammarly. I'm bad at spelling and also dyslexic, those things are lifesavers. But I'm gonna guess either this person doesn't think they have an issue or they don't care.",,,,,[],https://twitter.com/DeviousTrouble/status/1361459510892580865
Vivian Chandra,@vivsterBI,2021-02-15T22:39:29.000Z,"I NEED TIME TO SIT DOWN AND READ THIS https://grammarly.com/blog/comma/ my number one issue in 
@Grammarly
 for the ENTIRE TIME i've bought this product. #olddognewtricks","Rules for Comma Usage
Ah, the comma. Of all the punctuation marks in English, this one is perhaps the most abused and misused. And it’s no wonder. There are…
grammarly.com",,,,,['https://pbs.twimg.com/card_img/1367447353674911744/pZh17Ab1?format=jpg&name=small'],https://twitter.com/vivsterBI/status/1361445050501111808
simplyclockwork,@clockworkfic,2021-02-15T18:27:29.000Z,"Replying to 
@Tindo_on_AO3
 and 
@Phoenix27884",Same here. I have issue with grammar rules and grammarly really helps me learn how to fix those.,🐝 🐝,,,,[],https://twitter.com/clockworkfic/status/1361381633971003393
open ♡ | looking for resellers,@chingu_premium,2021-02-15T04:04:07.000Z,"Report Form
GRAMMARLY
email: 
pass: 
subscription: 
date purchased: 
date reported: 
remaining days:
issue:
screenshot:

Dm to me",,💗,1,,,[],https://twitter.com/chingu_premium/status/1361164361121685508
Pia Loves Uzi,@piathepisces,2021-02-15T00:35:31.000Z,If my tweet has a spelling error or sounds slow myob. i finish typing & hit the blue button. This is not grammarly.,,🧸,,,,[],https://twitter.com/piathepisces/status/1361111866169315329
Iam (E-um) Pace,@DubiousByName,2021-02-15T00:21:16.000Z,"Replying to 
@haggardclint","Careful, Grammarly can be infamously unreliable. It is great for certain error types, but it becomes easily confused when you start using prepositional modifying elements and certain participle structures.

I constantly have it trying to incorrectly change verb/noun agreement.",,1,,2,[],https://twitter.com/DubiousByName/status/1361108278223151104
Computer Tech Pro,@ComputerTechPro,2021-02-16T15:04:58.000Z,APP OF THE MONTH: GRAMMARLY. Primarily acts as an inbuilt editor that helps you ensure anything you type on your mobile phone or device is error free. Check it out here... https://computertechpro.net/app-of-the-month-grammarly/…,,,,,,['https://pbs.twimg.com/media/EuW0niJXEAEKywn?format=png&name=small'],https://twitter.com/ComputerTechPro/status/1361693055384961024
Digitaldart,@digitaldart,2021-02-16T13:38:42.000Z,"Interesting feature:

In a post, meant to type aquittal. I typed aquital. I have issue typing two t's.

spell checker, or Grammarly, changed to aquit. Corrected it, but this time it changed it to aquit all.

Finally correct, continued & posted. 

It posted with aquittle. WTF!",,🍑,1,,,[],https://twitter.com/digitaldart/status/1361671346678358017
David Burke,@letitgoDave,2021-02-16T12:33:45.000Z,"Replying to 
@softuch25",I used to.  Now I use Grammarly (free).  I even use it on my phone.  It's probably collecting my data and sending it to North Korea...but at least I'm generally error-free?,,,,3,[],https://twitter.com/letitgoDave/status/1361655004109697024
Mother to Cryptids,@musiclover4lyf,2021-02-17T19:12:58.000Z,"Replying to 
@mamaztheguru","Personally, it depends on the frequency. If they’re few and far between I recognize that we all make errors as humans. 

But if it’s on every single thing it’s a huge issue for me. I think I also follow the 3 strike rule you mentioned in this thread. 

Grammarly works wonders!",🕸 🕸,1,1,2,[],https://twitter.com/musiclover4lyf/status/1362117854632566790
𝐴,@momentumloud,2021-02-17T10:12:02.000Z,"grammarly error detected! 
 should be “what if”",,😂,,,,[],https://twitter.com/momentumloud/status/1361981727359594498
Denis-Alexandru Clopotaritei,@DenisAlexClopo,2021-02-18T17:39:20.000Z,"@Grammarly
, 
I keep getting this error while trying to provide feedback on the browser version;
Would you still be able to help me? 
I'd really like if you could help me forwarding this to the right department :)",,,2,,,['https://pbs.twimg.com/media/Euho1pCXAAEl1dz?format=png&name=small'],https://twitter.com/DenisAlexClopo/status/1362456680466952195
Seller Interactive,@SellerInteract,2021-02-18T16:59:45.000Z,"Hack #7. Avoid Typos
Do not let a misspelling or grammatical error slip into your images. Proofread your copy through programs like Grammarly or have it checked by at least 2 or more people before uploading.",,✅,2,,,[],https://twitter.com/SellerInteract/status/1362446718030082048
Lane Greene,@lanegreene,2021-02-18T15:38:10.000Z,"In 2012 I used a real piece of student writing, 243 words long. Grammarly flagged just 1 ""error""—falsely.  This time, the same passage was flagged for 5 errors: 3 legit, 2 false positives. I myself found 14 errors (so 9 false negatives for Grammarly).","Grammarly, revisited
""An automated proofreader and your personal grammar coach"", not to be relied on
economist.com",,1,,4,[],https://twitter.com/lanegreene/status/1362426188359172105
Adam,@explordia,2021-02-18T10:11:13.000Z,"Replying to 
@wanderinghelene
 and 
@Grammarly","So it's not just a ""my website"" issue.
I'm having to click every single block as well. Highly irritating.",,,,,[],https://twitter.com/explordia/status/1362343906235408385
Dr Melina Vidoni,@melvidoni,2021-02-18T03:09:04.000Z,"@overleaf
 well done with the error tracking (currently in beta)! Now, can we have 
@Grammarly
 integration, please?",,,1,,3,[],https://twitter.com/melvidoni/status/1362237670823370756
saya,@YMlRQUEEN,2021-02-18T03:07:40.000Z,"Replying to 
@SHITSTAR19
 @fawnrei
 and 3 others",Grammarly does more than catch errors with Grammarly this whole reply won't exist since its an error,,,,2,[],https://twitter.com/YMlRQUEEN/status/1362237318057369601
gotta get get (NSFW/L),@KatelynShellos,2021-02-18T01:33:04.000Z,"how do we solve the issue of too many grammarly ads? do we play them less? NO! WE MAKE MORE OF THEM TO THROW THEM AND LET THEM BE JUST AS OVERPLAYED AS BEFORE!
kys grammarly",,,,,,[],https://twitter.com/KatelynShellos/status/1362213510487314432
