UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
"Rob Ostfeld, MD, MSc",@DrOstfeld,2020-04-07T17:40:58.000Z,"How can this be real?

We have lost our way. 

Our national leaders #bowtotheDOW and turned their back on us. 

Now people are dying. 

We need #PPE 

#COVID19 #COVID #COVID19Pandemic",,,3,10,32,['https://pbs.twimg.com/media/EVBLhaOXYAcwI67?format=jpg&name=medium'],https://twitter.com/DrOstfeld/status/1247580138558144512
Jordan,@jdever12,2020-04-07T03:54:14.000Z,Here’s the thing: Gaga totally pivoted from her upcoming album promo to do this organizing work around COVID-19 relief. THAT is an icon.,,,1,1,18,[],https://twitter.com/jdever12/status/1247372084554149888
"Matthew Martin, MD, COVID surgeon to the stars",@docmartin22,2020-04-07T16:28:30.000Z,COVID Lesson #2 - real “critical care” is >90% dependent on having an ICU-trained nurse. Best intensivist in the world won’t matter - good crit care nurses are worth their weight in gold. Or platinum.,,,9,66,233,['https://pbs.twimg.com/media/EVA67tNX0AcOFXr?format=jpg&name=small'],https://twitter.com/docmartin22/status/1247561901678170114
Tariro Nussinov,@TNussinov,2020-04-07T15:32:44.000Z,"Listening to my classmates today share about those in their lives (families, communities, circles) who have passed due to COVID-19

May all their memories be a blessing ",,❤,1,2,16,[],https://twitter.com/TNussinov/status/1247547866383605765
"Matthew Martin, MD, COVID surgeon to the stars",@docmartin22,2020-04-07T16:23:27.000Z,COVID Lesson #1 from past 24hrs call in NYC. Don’t intubate for low sats - tolerate sats in 80s if pt mentating and comfortable. Confirm no CO2 retention and keep the tube away!,,,34,186,848,[],https://twitter.com/docmartin22/status/1247560630762196994
Mika Mansukhani,@miss_meex,2020-04-07T21:36:12.000Z,On #WorldHealthDay2020 we are proud to release our new data resource on gender and #COVID19. Data is essential to make #womencount in the response.,"Quote Tweet
Papa Seck
@PABSeck
 · Apr 7, 2020
Want to undertand how #COVID19 affects women & men, check out the @UN_Women #WomenCount new resource. Timely #GenderData is indispensable for an effective response. We will keep adding more in the days to come. Well done @miss_meex  @AzconaGinette https://data.unwomen.org/resources/covid-19-emerging-gender-data-and-why-it-matters…",,,1,8,['https://pbs.twimg.com/profile_images/1230262914604523530/rt0VOL61_mini.jpg'],https://twitter.com/miss_meex/status/1247639336612499457
Tanesha Grant,@ForOurBabies76,2020-04-07T02:13:54.000Z,How can we hold our nurses and doctors in such high regard and know they are not being protected while caring for our sick? #PPEOVERPROFIT! OUR PUBLIC HOSPITALS ARE SUFFERING #PPEshortage #COVID19 shameful!,,,1,3,8,[],https://twitter.com/ForOurBabies76/status/1247346832616890368
Agatha All Along! ᗢ,@KWilsonHunte,2020-04-08T16:26:09.000Z,"January 2020: World War III
February 2020: Australia wildfires
March 2020: COVID-19 pandemic 
April 2020: Bernie Sanders drops out of the presidential race",,,3,35,142,['https://pbs.twimg.com/ext_tw_video_thumb/1247923654865846272/pu/img/2-baECFhRXMzG0Yo.jpg'],https://twitter.com/KWilsonHunte/status/1247923698285281286
Ilesh Patel,@ileshhp,2020-04-08T02:12:47.000Z,"I was the ER for 3 days in isolation due to covid like symptoms. What I witnessed was a warzone. Docs and nurses everywhere, more patients less medical staff. Stay home and protect yourself for those on the frontlines.",,,,1,52,[],https://twitter.com/ileshhp/status/1247708941955608576
Stepinac History,@StepinacHistory,2020-04-08T17:11:46.000Z,"A scholarship has been established for our friend and classmate Andre Ljuljovic ‘07, who lost his battle with #COVID19. Please consider giving to this fund. Rest In Peace my friend. The link to donate is in my bio. #stepinac #crusadersfindaway",,,,14,37,['https://pbs.twimg.com/media/EVGObg3XsAEsIJ3?format=jpg&name=small'],https://twitter.com/StepinacHistory/status/1247935178883969025
Sherry Chen,@SChenRN,2020-04-08T06:20:38.000Z,The #nurse I’m with has worked nonstop w. short breaks spent napping in his car. Many staff members are sick w. #COVID19 & there hasn’t been any relief. I’ve been asked repeatedly when I’m coming back & if I’m ready to be by myself. It’s only my 2nd day & I wish I could do more.,,,4,12,57,['https://pbs.twimg.com/media/EVD5ZJaU4AA7cUg?format=jpg&name=small'],https://twitter.com/SChenRN/status/1247771315592761344
Grace Farris MD,@gracefarris,2020-04-08T01:23:19.000Z,"Two things I’ve learned that I’ve tried to incorporate into my leadership approach-
1. 
Leadership in the trenches (you have to see patients to understand that #covid is not “protocolized”)
2. 
Communication- you need extra extra extra communication for crises  #JHMchat",,🦠 📝,6,11,72,[],https://twitter.com/gracefarris/status/1247696490505666563
Derrick DeFlorimonte,@iamderrickdeflo,2020-04-08T00:23:14.000Z,"#COVID19 #Coronavirus has changed our lives in ways we couldn’t have ever imagined.  Thousands have stepped forward and have answered the call to help ensure others are safe. To all those providing care during his difficult time on #WorldHealthDay, I say thank you.",,,1,1,8,"['https://pbs.twimg.com/media/EVCnl-IWoAIA-br?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVCnl-GXkAcRJ5w?format=jpg&name=360x360']",https://twitter.com/iamderrickdeflo/status/1247681371067293696
Nicole Wake,@Wake_Imaging,2020-04-08T04:01:21.000Z,"Getting some sleep, but 
@Ultimaker
 printers are still hard at work throughout the night. #3DPPE #3Dprinting #COVID19",,,,1,15,"['https://pbs.twimg.com/media/EVDZhAXWAAA90iA?format=jpg&name=small', 'https://pbs.twimg.com/media/EVDZhAWWAAEdW3P?format=jpg&name=small']",https://twitter.com/Wake_Imaging/status/1247736263022718976
Dr. Aletha Maybank,@DrAlethaMaybank,2020-04-08T00:49:27.000Z,"Thank you 
@nytopinion
 for allowing me & 
@AmerMedicalAssn
 discuss the inequities and the urgent need to reveal the truth about COVID. Special thank you to 
@JenParker393
!","Opinion | The Pandemic’s Missing Data
We desperately need to release the statistics on race and ethnicity.
nytimes.com",,14,127,274,['https://pbs.twimg.com/card_img/1365853231042220032/9lgY2AnM?format=jpg&name=small'],https://twitter.com/DrAlethaMaybank/status/1247687968585908224
Red Bulls Nation,@RdBullNationNYC,2020-04-08T16:31:53.000Z,"As #COVID19 halts sports across the world soccer has continued online. Multiple local #NYC teams, pro or not, have started gaming to keep fans entertained while #AloneTogether.

Read more: https://nycsportsnation.com/2020/04/08/nyc-local-soccer-teams-continue-play-through-esports-amid-covid-19/…

#USLeCup #eMLS #FIFA20 #FIFA #RBNY #NYCSN",,,,8,11,['https://pbs.twimg.com/media/EVGFTCyXQAAB9go?format=jpg&name=small'],https://twitter.com/RdBullNationNYC/status/1247925142061289473
LoveK9Louie,@LoveK9Louie,2020-04-08T02:34:19.000Z,"Salute to all the medical workers who are on the frontline of the battle against the coronavirus pandemic. The Coney Island parachute jump is seen flashing a red and white siren 
 in solidarity.

Tag a medical worker and help spread the love. 
 

#covid19 #coronavirus",,🚨 ❤,2,14,83,['https://pbs.twimg.com/ext_tw_video_thumb/1247714330545659904/pu/img/nyIaLYp8D9Rr8UoT.jpg'],https://twitter.com/LoveK9Louie/status/1247714358186192897
Arianna Dinelli,@AriannaDinelli,2020-04-09T03:06:49.000Z,"Proud to be battling #COVID19 with these smart, strong, brave women! 
 #AmazingNursesLMH #NYPstrong",,💪,4,8,55,['https://pbs.twimg.com/media/EVIWnwTWoAg7WNh?format=jpg&name=small'],https://twitter.com/AriannaDinelli/status/1248084924734877701
"Karen Sutton, MD, FAAOS",@karensuttonmd,2020-04-09T21:26:33.000Z," Thank you to our HSS Internal Medicine Physicians who are working diligently to help patients through the COVID-19 Pandemic.
 Drs. Berger, Hoffman, Yu 
 Stay Strong.
@hspecialsurgery
 #hss #teamwork #medicine #covid19 #medicalteam #orthopedicsurgery #staystrong #nycstrong",,❤ ❤ 🩺 ❤,2,5,57,['https://pbs.twimg.com/media/EVMSTmAXQAEBu46?format=jpg&name=small'],https://twitter.com/karensuttonmd/status/1248361685792043008
KA,@kiataf,2020-04-09T00:00:36.000Z,Not thinking about covid tonight!  #marriedatfirstsight,,,3,3,32,[],https://twitter.com/kiataf/status/1248038065018454017
Pranali Sheth,@pranalipsheth,2020-04-09T13:21:36.000Z,Today my 23 yo patient died from COVID-19 alone because his mom was so afraid of getting it that she didn’t want to come see him. The last few days I played some music for him over his call speaker. I hope that brought him some peace. RIP bud.,,,2,20,79,[],https://twitter.com/pranalipsheth/status/1248239640542416899
Pamela Charry,@charry_pamela,2020-04-09T17:10:27.000Z,Kaleb’s writing assignment today. To uplift a 5th grader who can’t have graduation ceremony due to the COVID-19 pandemic. #FutureReadyNYC #ThursdayMotivation,,,1,2,6,['https://pbs.twimg.com/media/EVLXtqXU4AISPcg?format=jpg&name=small'],https://twitter.com/charry_pamela/status/1248297233692463109
Judit Rius Sanjuan,@juditrius,2020-04-09T13:45:35.000Z,"IP academics create a model patent license agreement to facilitate sharing #COVID 
@marklemley
 @contreraslegals","Quote Tweet
Jorge Contreras
@contreraslegals
 · Apr 7, 2020
http://opencovidpledge.org is now live, with @intel, @unifiedpatents, @igisci + others helping to end the pandemic w royalty-free IP licenses.  Great work by @mbeisen @marklemley @markfradcliffe @ArielBGanz @jenny_molloy @peterspdx @FrankTietze @ericsteuer + more!",,,7,20,['https://pbs.twimg.com/profile_images/2165275804/coat_mini.jpg'],https://twitter.com/juditrius/status/1248245675671736323
sarunas jackson stan page,@colderthan__ice,2020-04-09T16:32:30.000Z,"My friend who literally had COVID-19, was hospitalized, and beat it, is on Facebook saying it’s not real and it’s just radiation poisoning",,,75,941,2.5K,[],https://twitter.com/colderthan__ice/status/1248287681655836672
"Meena Davuluri, MD, MPH",@MeenaDavuluri,2020-04-09T11:38:51.000Z,Today is day 4 on the medicine floor for #covid19 and we have sent 5 patients home so far and probably a couple more today. I’m so excited!! #goodnews #hope  #FlattenTheCurve #StayHomeSaveLives,,,,,17,[],https://twitter.com/MeenaDavuluri/status/1248213786156285952
MRS HIG RN Karma is here for the GOP,@hig68,2020-04-09T22:00:18.000Z,"45's economy was a mirage, forced by massive US debt & misplaced US confidence, driven by his lies.

He protects the strong; steps on the weak. COVID is hurting the weak most of all.

45 doesn't care.

#VoteBlueToSaveThePlanet

#wtp2020
@wtp__2020
#wtp275",,🌊,,4,6,['https://pbs.twimg.com/media/EU70oHMXYAQs4TI?format=jpg&name=small'],https://twitter.com/hig68/status/1248370175843479552
Gabriel T. Clément,@GClementNY,2020-04-09T20:43:51.000Z,"The people of New Jersey are calling on our state government to cancel residential rent and mortgages during the entire duration of the COVID-19 pandemic. 
@GovMurphy
 @mayorstack
 @AChaparro33
 @RajMukherji
  #cancelrentnj",,,1,9,12,['https://pbs.twimg.com/media/EVMIjw1WsAE_BLU?format=jpg&name=small'],https://twitter.com/GClementNY/status/1248350935904124929
Tami Altschuler,@tami_altschuler,2020-04-10T15:58:57.000Z,"Saw a patient with #COVID19 this morning who is trach to vent. He used an alphabet board to:

1. Thank everyone
2. Participate in Rounds
3. Ask if I am single 

#medtwitter 
#AAC 
#slpeeps",,,3,43,492,[],https://twitter.com/tami_altschuler/status/1248641630388748289
"Shelby Wood, MD, MPH",@theaerialmedic,2020-04-10T00:06:59.000Z,"Some constants from 
@hrh_approved
 to start this #EMRAHangout on MS3 rotations during #COVID19
1. You’ve already picked the best specialty in the universe, and COVID doesn’t change that.
2. You are not alone.
3. #EMRAhasyourback 
#EMRAfamily #EMRAanswers 
@emresidents",,,,3,13,[],https://twitter.com/theaerialmedic/status/1248402058446647297
Ioannis Politikos,@ipolitikos,2020-04-10T03:45:16.000Z,"NYC skyline dressed in blue tonight in honor of healthcare providers and essential personnel! 
#LightItBlue #NewYorkTough #COVID19",,🏙 💙,,2,19,['https://pbs.twimg.com/media/EVNpAarUUAAZnUC?format=jpg&name=small'],https://twitter.com/ipolitikos/status/1248456990763802629
Discover Live,@discoverlive_,2020-04-10T20:31:31.000Z,"Thank you to all the Caregivers, Doctors, Nurses, EMT’s & all who are on our front lines in this crisis. 
Let’s take care of them & all of our Seniors by STAYING HOME! 

http://discover.live / #discoverlive 
#caregivers #nurse #seniorliving #seniorliving #stayhome
 #covid19",,,,2,4,"['https://pbs.twimg.com/media/EVRPUngUYAANJn1?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVRPUn4U8AARkJH?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVRPUn1U4AE35uQ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVRPUocU0AAHt6C?format=jpg&name=360x360']",https://twitter.com/discoverlive_/status/1248710220760539137
Tipnation.NYC,@feelthepainboy,2020-04-10T13:51:14.000Z,"Governors can't release their free labor. Who will build furniture for their corporate overlords. #COVID19 #coronavirus 
Governors Are Too Cowardly To Solve The Coronavirus Outbreak In Prisons","Governors Are Too Cowardly To Solve The Coronavirus Outbreak In Prisons
Governors have the power to grant clemency to thousands of incarcerated people, but they are too afraid to use it.
huffpost.com",,,2,2,['https://pbs.twimg.com/card_img/1364772130546585606/oOUW3Ow6?format=jpg&name=small'],https://twitter.com/feelthepainboy/status/1248609487516078080
Maureen Silverman,@maureensi,2020-04-10T15:37:26.000Z,"TAKE ACTION: I am joining the movement to call on 
@NYGovCuomo
 and 
@GavinNewsom
 to grant #ClemencyNow and other releases to elders and others vulnerable to #COVID19. This is a public health crisis and it is beyond time to #LetThemGo! #ClemencyCoast2Coast",,,,10,11,[],https://twitter.com/maureensi/status/1248636214447616000
"Christian Pean MD,MS",@DrChristianPean,2020-04-10T00:43:45.000Z,Seeing the hospital inundated almost exclusively with #COVID19 patients makes me worried about all the patients not receiving usual care. What happens to the healthcare system when all those patients come back with neglected disease on top of second waves of COVID resurgence?,,,,5,8,[],https://twitter.com/DrChristianPean/status/1248411311752368132
the truth is out there AKA the orchid man,@swkoti,2020-04-10T13:04:35.000Z,Testing will not show the complete story unless we go back to December and test those who were treated for respiratory illness that were diagnosed as pneumonia and other diseases of the lungs. Only then will we have a full picture of Covid-19’s spread and origin,,,,1,6,[],https://twitter.com/swkoti/status/1248597748292751360
Jim Gaffigan,@JimGaffigan,2020-04-10T16:08:38.000Z,What do we have to do to get the damn US Federal Government to get a damn Covid-19 test mass produced immediately and easily accessible to every US citizen? Why does it seem like the Federal Government STILL can’t get ahead of this?  Why do I have to post this? #getusadamntest,,,1.2K,4.3K,23.8K,[],https://twitter.com/JimGaffigan/status/1248644065421332482
Javi,@DJKingBori,2020-04-10T22:11:40.000Z,Update: My High School counselor that tested Positive for COVID-19 and was struggling with it has fully recovered and tested negative for carrying the virus anymore and currently in the process of donating plasma for the antibodies. A little positive news! ,,💜,,1,60,[],https://twitter.com/DJKingBori/status/1248735424744390657
Sameena Azhar,@SameenaAzhar,2020-04-11T02:04:21.000Z,"Interesting how human rights are reframed as necessary only to prevent #Covid19. Access to water, to prevent Covid. Access to healthcare, to prevent Covid. Release of prisoners, to prevent Covid. All are essential on their own, not just for utilitarian disease prevention.",,,,3,8,[],https://twitter.com/SameenaAzhar/status/1248793981158338561
Martin Nutty,@mnutty,2020-04-11T14:08:20.000Z,"The #CoronavirusPandemic has exposed the fault lines of #America’s #healthcare system. No patient in the throes of #COVIDー19 should be asking this kind of question:
 
#Shameful #SinglePayer #Health #COVIDー19 #COVID__19 #coronavirus #CoronavirusOutbreak","A nurse revealed the tragic last words of his coronavirus patient: 'Who's going to pay for it?'
Certified registered nurse anesthetist Derrick Smith is no stranger to the horrors of losing patients. But now, the coronavirus pandemic has pushed him into a completely different, ""much more...
cnn.com",,,1,2,['https://pbs.twimg.com/card_img/1365996763698577409/VnJQ7gEQ?format=jpg&name=small'],https://twitter.com/mnutty/status/1248976180146995200
Jessie from the block,@JessicaRealRose,2020-04-11T22:40:13.000Z,"Rest Peacefully to those who passed away to Covid-19 
 Thinking of you guys",,🦋,,42,58,[],https://twitter.com/JessicaRealRose/status/1249104996924342272
Lauren Stoerger,@LaurenStoerger,2020-04-11T16:40:53.000Z,"Filling your Twitter feed with love & support from Illinois 
 #COVID19 #WeAreAllInThisTogether #NYC #HealthcareHeroes",,❤ 🌽,,,39,"['https://pbs.twimg.com/media/EVVkGw_XYAMxAOC?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVVkGxjXYAIIskz?format=jpg&name=360x360']",https://twitter.com/LaurenStoerger/status/1249014567042236418
Hudson County Veterans,@HudsonVeterans,2020-04-11T15:25:27.000Z,"Thanks for coming here from so far away, we salute your service in this fight against COVID-19! #KillTheVirus","Quote Tweet
The Hoboken Girl
@thehobokengirl
 · Apr 11, 2020
These two Colorado nurses came to #Hoboken to help in the fight against #COVID19 — this is their story: https://hobokengirl.com/healthcare-heroes-hoboken-jersey-city-charity-neimann-kelly-ritchie/…",,,1,3,"['https://pbs.twimg.com/profile_images/1365143684669399041/xa76j4JM_mini.jpg', 'https://pbs.twimg.com/media/EVVO-PvWkAEoJrd?format=jpg&name=small']",https://twitter.com/HudsonVeterans/status/1248995587338502146
Marcos Navas,@mrnavas,2020-04-11T19:40:04.000Z,Turning my house into one giant #makerspace ! #design #designthinking #humancentered #curiosity #COVID19,,,,3,1,['https://pbs.twimg.com/ext_tw_video_thumb/1249059647601991683/pu/img/snOScG8uzCR4d8_v.jpg'],https://twitter.com/mrnavas/status/1249059663603261444
Antonio Chevalier,@eljefe_30,2020-04-11T09:15:36.000Z,"Really informative thread to understand what’s really happening in NYC Hospitals while fighting against COVID. Some positive points and some alarming ones. 

#NYStrong #StayHome","Quote Tweet
Craig Spencer MD MPH
@Craig_A_Spencer
 · Apr 11, 2020
So what's really going on here in NYC?

You're hearing conflicting information on who is tested, who is admitted, who goes home, and what's going on inside hospitals. 

Let me shed some light. NYC ER docs are a small and collaborative community, so let me share the scoop:

THREAD
Show this thread",,3,3,19,['https://pbs.twimg.com/profile_images/1293916489762971649/fKP9_z1Y_mini.jpg'],https://twitter.com/eljefe_30/status/1248902508963074048
Yael Nobel MD,@yael_nobel,2020-04-11T00:10:41.000Z,"Nothing takes the edge off your first COVID MICU signout like an old 
@PennMedicine
 classmate! 
@benranard",,,5,1,32,['https://pbs.twimg.com/media/EVSBe5lUwAEcpWE?format=jpg&name=small'],https://twitter.com/yael_nobel/status/1248765375182819328
Lisa Marie Basile,@lisamariebasile,2020-04-11T17:33:22.000Z,"A friend of mine is a photographer who has to capture images of the way covid is destroying nyc. He is not doing well. My FB feed is now full of loss. Parents. Younger folks. This is real. This is really affecting people. Stay home...YES, even when it’s sunny. Yes, you. Yes, you.",,,,1,20,[],https://twitter.com/lisamariebasile/status/1249027777791025153
Elizabeth Horsley,@horsleyej,2020-04-11T00:06:10.000Z,"I guess being interviewed by your hometown news outlet is a sign of success!!   Peterborough-born nurse working near ground-zero in the U.S. fight against COVID-19 https://globalnews.ca/video/6802713/peterborough-born-nurse-working-near-ground-zero-in-the-us-fight-against-covid-19…. 
@official_tbhc
 ","Peterborough-born nurse working near ground-zero in the U.S. fight...
Watch Peterborough-born nurse working near ground-zero in the U.S. fight against COVID-19 Video Online, on GlobalNews.ca
globalnews.ca",,,,5,['https://pbs.twimg.com/card_img/1366885966586122240/nCwUI4J2?format=png&name=240x240'],https://twitter.com/horsleyej/status/1248764238925123584
bleekaluchi,@bleekaluchi,2020-04-12T03:55:56.000Z,cover-up 2 covid-19 vol. 5,,,,5,5,"['https://pbs.twimg.com/media/EVX-oObWsAAyY1f?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVX-oOZXgAA7JQh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVX-oOeXQAAW127?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVX-oOeWoAAUH14?format=jpg&name=360x360']",https://twitter.com/bleekaluchi/status/1249184450350665731
Public School 46 Bronx,@PS46BX,2020-04-12T00:59:07.000Z,"PS 46 lost an amazing young man to Covid-19.
He was a para, photographer, basketball coach, computer expert, everything. It’s still so hard to believe. RIP Chris Mondal ",,💝,29,44,214,['https://pbs.twimg.com/media/EVXWKeMXsAIhHiH?format=jpg&name=small'],https://twitter.com/PS46BX/status/1249139951586983938
Jenny Donadio,@CurlySueChick19,2020-04-12T11:53:36.000Z,"“Love is the most powerful and still the most unknown energy of the world."" - Pierre Teilhard de Chardin 
#SundayMotivation #SundayThoughts #Easter #Easter2020 #Quarantine #socialdistance #COVID19 #coronavirus #Spring #EasterBunny",GIF,,,2,1,['https://pbs.twimg.com/tweet_video_thumb/EVZr9tmWoAAhlLZ.jpg'],https://twitter.com/CurlySueChick19/status/1249304661120692224
Jess Schwartz,@DPT2Go,2020-04-12T07:21:03.000Z,"I lost another patient today...

It’s been a really tough 3 weeks here in NYC

We lost his wife due to #COVID19 last Sunday. The toughest thing in the world was telling him, that after 70 years of a SPECTACULAR marriage, his wife passed

Today, he joined her & is truly @ peace",,🧠 🎙 🗽 😔,15,2,48,[],https://twitter.com/DPT2Go/status/1249236071449321472
Jonathan Alpert MD,@jonathanealpert,2020-04-12T12:51:52.000Z,"#Montefiore Compassion, skill, and resolve; relentless allies against COVID-19 and health disparities","Quote Tweet
Good Morning America
@GMA
 · Apr 10, 2020
Dr. Scott Melvin, at Montefiore Hospital in New York City, wrote this inspiring letter to his staff. https://gma.abc/2y6jXQE",,,2,11,"['https://pbs.twimg.com/profile_images/1321506051670368256/d7Mu3HEo_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1248374388350578696/img/ci2cQsbekBt7VnBf.jpg']",https://twitter.com/jonathanealpert/status/1249319324151668737
Simeon Booker IV,@SimeonBookerIV,2020-04-12T16:35:06.000Z,"A truly remarkable account from the Frontlines of this war on Covid-19... Beyond just statistics, the human experience..","Quote Tweet
Los Angeles Times
@latimes
 · Apr 11, 2020
For @latimesopinion, Dr. Halleh Akbarnia wrote about a COVID-19 patient who changed her life: “Whether he knows it or not, he will be my silent warrior and guide as I take care of every patient, COVID or not.""

Here's the story. https://latimes.com/opinion/story/2020-04-11/op-ed-the-covid-19-patient…
Show this thread",,,1,9,['https://pbs.twimg.com/profile_images/1171581672074043393/XNqsW9EE_mini.jpg'],https://twitter.com/SimeonBookerIV/status/1249375503473160193
Ernesto Perez-Mir,@ErnestoPMir,2020-04-12T20:28:44.000Z,"Celebrating #Easter2020 by rounding & thanking all #HealthcareHeroes 
@NYPBrooklyn
 for their herculean efforts during this #COVID19 crisis. #HappyEaster #HappyPassover #WeveGotThis",,,2,5,55,['https://pbs.twimg.com/media/EVbh3pTXkAgUPHt?format=jpg&name=small'],https://twitter.com/ErnestoPMir/status/1249434298681360388
Alex Tran,@AlexHTranMD,2020-04-12T17:18:22.000Z,"Overwhelming love for my squad over the last few months! Proud to be a part of this team. (Also bottom left corner 
) 
@MountSinaiNYC
 @SinaiEM
 #NYC #COVID19 #coronavirus",,😉,1,1,10,['https://pbs.twimg.com/media/EVa2SrrXYAkdR-I?format=jpg&name=small'],https://twitter.com/AlexHTranMD/status/1249386392020451328
"Sarine Beukian, AGACNP-BC",@SBeukian,2020-04-12T23:37:10.000Z,"Been thinking about all of this and trying to make sense. Went to work this weekend, which I normally don’t enjoy. I’m beyond grateful - 
1) For the opportunity to be there for our patients when their families can’t visit 
2) To still have a job & get paid 
#COVID19",,,1,,7,[],https://twitter.com/SBeukian/status/1249481717070561281
Cornerman Juan Jeremy,@juanjeremy100,2020-04-12T04:33:38.000Z,"A #cornermanmotivation video #cardio & #lifeessential run been #QuarantineLife due to #COVID19 around #canarsie 
@CanarsieCourier
 #brooklyn don’t own the rights to music except #cornerman song #juanjeremy #prowrestling #wwe 
@WWE
 @WWENXT
 #nxt #juanjeremy","Cornerman Canarsie Corona Virus Walk 3
#cornerman #juanjeremy #canarsie #brooklyn #wwe #aewThe Cornerman Juan Jeremy pro wrestling trainee of WWE HALL OF FAMER THE UNPREDICTABLE JOHNNY RODZ takes ...
youtube.com",,,3,2,[],https://twitter.com/juanjeremy100/status/1249193939367796747
Sunken Place,@SunkenPlace,2020-04-13T15:00:56.000Z,New covid19 cashmeets: put money in envelope drop off at findom's location of choice;  thank her for excepting the money (social distance) leave NYC happiness #findom#domme#paypig,,,1,4,17,"['https://pbs.twimg.com/media/EVfgaThWAAEGKCr?format=jpg&name=small', 'https://pbs.twimg.com/media/EVfga9NXkAMDr-S?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVfgbfpWAAECLuN?format=jpg&name=360x360']",https://twitter.com/SunkenPlace/status/1249714191663063042
ludovico III,@firstsecndTH3RD,2020-04-13T18:20:51.000Z,"Since I got here @ 10 am I have heard 
@aliciakeys
 Empire State of Mind played twice.  Our hospital 
@MontefioreNYC
  plays the song in our PA System everytime a COVID pt is extubated or discharged. 
 @aliciakeys",,❤,12,72,414,[],https://twitter.com/firstsecndTH3RD/status/1249764504063356929
"Mohammad Mansouri, MD MPH",@mmdmansouri,2020-04-13T22:18:52.000Z,"Honored to be deployed as a #radres to help with #COVID patients 
@MontefioreNYC
. Lots of hope mixed with anxieties. I’ll take this beautiful 
 on top of #Bronx as good luck!",,🌈,21,19,227,"['https://pbs.twimg.com/media/EVhEqxRXQAAcqnA?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVhEqxTXQAMsCU6?format=jpg&name=small']",https://twitter.com/mmdmansouri/status/1249824402721714179
Jamilla Uddin,@jamilla_uddin,2020-04-13T00:51:46.000Z,"My uncle, my mom’s sister’s husband, has tested positive for #covid19. He is now headed to a ventilator. Please keep him in your prayers, as you & your loved ones are in mine. Let’s get through this — together. ",,,1,1,9,[],https://twitter.com/jamilla_uddin/status/1249500489890365447
Gian,@gian_nyc92,2020-04-13T23:58:41.000Z,"A #rainbow came out while we cheered #HealthcareHeroes today
 same day 
@NYGovCuomo
 reports that #newyork saw its first decline in daily #COVID19 hospitalizations and deaths since 3/19 #serendipity #ThankYouFrontline #nyc #newyork",,🗽 🌈,2,13,47,['https://pbs.twimg.com/media/EVhbfuyXgAIxFSY?format=jpg&name=small'],https://twitter.com/gian_nyc92/status/1249849521317662720
Mark Sparta,@MarkSpartaFACHE,2020-04-13T19:55:21.000Z,"Thanks to 
@HackensackUMC
’s Benjamin Planer, MD, we are closer to a #treatment for #COVID19. Read his remarkable story in 
@nytimes
   He Beat Coronavirus. Now His Blood May Help Save Lives.","He Beat Coronavirus. Now His Blood May Help Save Lives.
A New Jersey doctor’s blood was found to have high levels of virus antibodies. Researchers plan to use it to treat other patients.
nytimes.com",,,2,9,['https://pbs.twimg.com/card_img/1366070456139341827/1WfXmNtQ?format=jpg&name=small'],https://twitter.com/MarkSpartaFACHE/status/1249788284420661251
Gabe,@GabeIsaac6,2020-04-13T20:53:59.000Z,FINALLY something good comes out of the COVID pandemic,"Quote Tweet
Spectrum News NY1
@NY1
 · Apr 13, 2020
Delta Airlines is temporarily changing how people board; travelers whose seats are in the last row will board first, with the process continuing row-by-row to the front to minimize interactions. First and business class can board when they want, but are encouraged to wait.",,1,5,20,"['https://pbs.twimg.com/profile_images/834494355712966662/yLFVss5n_mini.jpg', 'https://pbs.twimg.com/media/EVeogyFXsAACIHr.jpg']",https://twitter.com/GabeIsaac6/status/1249803037553688577
David Steven Cohen,@CohenDS,2020-04-13T22:28:23.000Z,The equal time rule should apply to COVID19 briefings.,,,,1,6,[],https://twitter.com/CohenDS/status/1249826796129878016
KillaMoeFanPage,@KillaMoeFanPage,2020-04-13T13:04:01.000Z,When your stimulus check hits #StimulusPackage2020 #Stimulusdeposit #Stimuluscheck #COVID19 #KillaSeazon #KillaMoe #KillaSzn #BBG #BN4L,"0:35
3.8K views",,2,4,12,[],https://twitter.com/KillaMoeFanPage/status/1249684769207615488
the truth is out there AKA the orchid man,@swkoti,2020-04-13T21:23:27.000Z,"Why is it that many of the people shown on TV who have died from the virus, other than the elderly, seem to be overweight. Is being overweight a factor in being in danger of dying from Covid-19?",,,19,4,13,[],https://twitter.com/swkoti/status/1249810453762580480
